,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
533,"['male', 'Non-EU', 34, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 35, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 36, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 37, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 38, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 39, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 40, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 41, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 42, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 43, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 44, 'university', 'No', 'other', 'No']"
942,"['female', 'EU', 36, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'EU', 37, 'university', 'No', 'other', 'Yes']","['female', 'EU', 38, 'university', 'No', 'other', 'Yes']","['female', 'EU', 39, 'university', 'No', 'other', 'Yes']","['female', 'EU', 40, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 41, 'university', 'No', 'other', 'Yes']","['female', 'EU', 42, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 43, 'university', 'No', 'other', 'Yes']","['female', 'EU', 44, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 45, 'university', 'No', 'other', 'Yes']","['female', 'EU', 46, 'not stated', 'No', 'other', 'Yes']"
601,"['female', 'AT', 63, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 64, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 65, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 66, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 67, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 68, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 69, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 70, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 71, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 72, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 73, 'university', 'Yes', 'other', 'Yes']"
1256,"['female', 'AT', 24, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 25, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 26, 'university', 'No', 'other', 'Yes']","['female', 'AT', 27, 'university', 'No', 'other', 'Yes']","['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'university', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'university', 'No', 'other', 'Yes']"
547,"['female', 'AT', 41, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 42, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 43, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 44, 'not stated', 'No', 'service', 'No']","['female', 'AT', 45, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 46, 'high school', 'No', 'service', 'No']","['female', 'AT', 47, 'high school', 'No', 'service', 'No']","['female', 'AT', 48, 'university', 'No', 'service', 'No']","['female', 'AT', 49, 'university', 'No', 'service', 'No']","['female', 'AT', 50, 'not stated', 'No', 'service', 'No']","['female', 'AT', 51, 'not stated', 'No', 'service', 'No']"
2301,"['female', 'AT', 44, 'high school', 'No', 'other', 'No']","['female', 'AT', 45, 'not stated', 'No', 'other', 'No']","['female', 'AT', 46, 'high school', 'No', 'other', 'No']","['female', 'AT', 47, 'high school', 'No', 'other', 'No']","['female', 'AT', 48, 'high school', 'No', 'other', 'No']","['female', 'AT', 49, 'high school', 'No', 'other', 'No']","['female', 'AT', 50, 'high school', 'No', 'other', 'No']","['female', 'AT', 51, 'high school', 'No', 'other', 'No']","['female', 'AT', 52, 'high school', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']"
1314,"['female', 'AT', 66, 'Apprenticeship', 'No', 'production', 'No']","['female', 'AT', 67, 'not stated', 'Yes', 'production', 'No']","['female', 'AT', 68, 'not stated', 'Yes', 'production', 'No']","['female', 'AT', 69, 'Apprenticeship', 'Yes', 'production', 'No']","['female', 'AT', 70, 'Apprenticeship', 'Yes', 'production', 'No']","['female', 'AT', 71, 'Apprenticeship', 'Yes', 'production', 'No']","['female', 'AT', 72, 'Apprenticeship', 'Yes', 'production', 'No']","['female', 'AT', 73, 'not stated', 'Yes', 'production', 'No']","['female', 'AT', 74, 'Apprenticeship', 'Yes', 'production', 'No']","['female', 'AT', 75, 'not stated', 'Yes', 'production', 'No']","['female', 'AT', 76, 'Apprenticeship', 'Yes', 'production', 'No']"
523,"['female', 'AT', 66, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 67, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 68, 'not stated', 'No', 'other', 'No']","['female', 'AT', 69, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 70, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 71, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 72, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 73, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 74, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 75, 'high school', 'Yes', 'other', 'No']","['female', 'AT', 76, 'high school', 'Yes', 'other', 'No']"
351,"['female', 'AT', 50, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 51, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 52, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 53, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 54, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 55, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 56, 'Apprenticeship', 'Yes', 'service', 'No']","['female', 'AT', 57, 'university', 'Yes', 'service', 'No']","['female', 'AT', 58, 'university', 'Yes', 'service', 'No']","['female', 'AT', 59, 'university', 'Yes', 'service', 'No']","['female', 'AT', 60, 'university', 'Yes', 'service', 'No']"
2037,"['male', 'AT', 20, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 21, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 22, 'not stated', 'No', 'other', 'No']","['male', 'AT', 23, 'not stated', 'No', 'other', 'No']","['male', 'AT', 24, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 25, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 26, 'not stated', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'Apprenticeship', 'No', 'other', 'No']"
1678,"['male', 'EU', 41, 'not stated', 'No', 'other', 'No']","['male', 'EU', 42, 'university', 'No', 'other', 'No']","['male', 'EU', 43, 'university', 'No', 'other', 'No']","['male', 'EU', 44, 'university', 'No', 'other', 'No']","['male', 'EU', 45, 'university', 'No', 'other', 'No']","['male', 'EU', 46, 'university', 'No', 'other', 'No']","['male', 'EU', 47, 'university', 'No', 'other', 'No']","['male', 'EU', 48, 'university', 'No', 'other', 'No']","['male', 'EU', 49, 'university', 'No', 'other', 'No']","['male', 'EU', 50, 'university', 'No', 'other', 'No']","['male', 'EU', 51, 'university', 'No', 'other', 'No']"
247,"['female', 'EU', 65, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'EU', 66, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'EU', 67, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 68, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 69, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 70, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 71, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 72, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 73, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 74, 'high school', 'Yes', 'other', 'Yes']","['female', 'EU', 75, 'university', 'Yes', 'other', 'Yes']"
1920,"['male', 'AT', 59, 'Compulsory', 'No', 'service', 'No']","['male', 'AT', 60, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 61, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 62, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 63, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 64, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 65, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 66, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 67, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 68, 'Apprenticeship', 'Yes', 'service', 'No']","['male', 'AT', 69, 'Apprenticeship', 'Yes', 'service', 'No']"
2114,"['male', 'AT', 21, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 22, 'high school', 'No', 'other', 'No']","['male', 'AT', 23, 'high school', 'No', 'other', 'No']","['male', 'AT', 24, 'high school', 'No', 'other', 'No']","['male', 'AT', 25, 'high school', 'No', 'other', 'No']","['male', 'AT', 26, 'high school', 'No', 'other', 'No']","['male', 'AT', 27, 'high school', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']"
2501,"['female', 'AT', 69, 'Compulsory', 'Yes', 'production', 'No']","['female', 'AT', 70, 'Compulsory', 'Yes', 'production', 'No']","['female', 'AT', 71, 'Compulsory', 'Yes', 'production', 'No']","['female', 'AT', 72, 'university', 'Yes', 'production', 'No']","['female', 'AT', 73, 'university', 'Yes', 'production', 'No']","['female', 'AT', 74, 'university', 'Yes', 'production', 'No']","['female', 'AT', 75, 'university', 'Yes', 'production', 'No']","['female', 'AT', 76, 'university', 'Yes', 'production', 'No']","['female', 'AT', 77, 'not stated', 'Yes', 'production', 'No']","['female', 'AT', 78, 'university', 'Yes', 'production', 'No']","['female', 'AT', 79, 'not stated', 'Yes', 'production', 'No']"
1947,"['male', 'AT', 35, 'not stated', 'No', 'service', 'No']","['male', 'AT', 36, 'not stated', 'No', 'service', 'No']","['male', 'AT', 37, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 38, 'not stated', 'No', 'service', 'No']","['male', 'AT', 39, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 40, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 41, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 42, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 43, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 44, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 45, 'university', 'No', 'service', 'No']"
1735,"['male', 'AT', 25, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 32, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 33, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 34, 'high school', 'No', 'other', 'No']","['male', 'AT', 35, 'high school', 'No', 'other', 'No']"
2202,"['female', 'EU', 51, 'Compulsory', 'No', 'other', 'Yes']","['female', 'EU', 52, 'Compulsory', 'No', 'other', 'Yes']","['female', 'EU', 53, 'university', 'No', 'other', 'Yes']","['female', 'EU', 54, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 55, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 56, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 57, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 58, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 59, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 60, 'not stated', 'Yes', 'other', 'Yes']","['female', 'EU', 61, 'university', 'Yes', 'other', 'Yes']"
1309,"['female', 'Non-EU', 74, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 75, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 76, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 77, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 78, 'high school', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 79, 'high school', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 80, 'high school', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 81, 'high school', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 82, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 83, 'high school', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 84, 'high school', 'Yes', 'other', 'Yes']"
1909,"['female', 'EU', 33, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 34, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 35, 'not stated', 'No', 'other', 'No']","['female', 'EU', 36, 'not stated', 'No', 'other', 'No']","['female', 'EU', 37, 'not stated', 'No', 'other', 'No']","['female', 'EU', 38, 'not stated', 'No', 'other', 'No']","['female', 'EU', 39, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 40, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 41, 'Apprenticeship', 'No', 'other', 'No']","['female', 'EU', 42, 'high school', 'No', 'other', 'No']","['female', 'EU', 43, 'not stated', 'No', 'other', 'No']"
307,"['male', 'AT', 67, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 68, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 69, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'university', 'Yes', 'other', 'No']","['male', 'AT', 73, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 74, 'university', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']","['male', 'AT', 77, 'university', 'Yes', 'other', 'No']"
2008,"['male', 'AT', 15, 'not stated', 'No', 'other', 'No']","['male', 'AT', 16, 'high school', 'No', 'other', 'No']","['male', 'AT', 17, 'high school', 'No', 'other', 'No']","['male', 'AT', 18, 'high school', 'No', 'other', 'No']","['male', 'AT', 19, 'high school', 'No', 'other', 'No']","['male', 'AT', 20, 'university', 'No', 'other', 'No']","['male', 'AT', 21, 'university', 'No', 'other', 'No']","['male', 'AT', 22, 'university', 'No', 'other', 'No']","['male', 'AT', 23, 'university', 'No', 'other', 'No']","['male', 'AT', 24, 'university', 'No', 'other', 'No']","['male', 'AT', 25, 'university', 'No', 'other', 'No']"
2645,"['female', 'AT', 52, 'university', 'No', 'other', 'No']","['female', 'AT', 53, 'not stated', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'university', 'No', 'other', 'No']","['female', 'AT', 56, 'not stated', 'No', 'other', 'No']","['female', 'AT', 57, 'university', 'No', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 60, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']"
2476,"['male', 'AT', 25, 'high school', 'No', 'other', 'No']","['male', 'AT', 26, 'high school', 'No', 'other', 'No']","['male', 'AT', 27, 'high school', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']","['male', 'AT', 34, 'not stated', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']"
627,"['female', 'AT', 66, 'university', 'No', 'other', 'No']","['female', 'AT', 67, 'university', 'No', 'other', 'No']","['female', 'AT', 68, 'university', 'No', 'other', 'No']","['female', 'AT', 69, 'not stated', 'No', 'other', 'No']","['female', 'AT', 70, 'university', 'Yes', 'other', 'No']","['female', 'AT', 71, 'university', 'Yes', 'other', 'No']","['female', 'AT', 72, 'university', 'Yes', 'other', 'No']","['female', 'AT', 73, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 74, 'university', 'Yes', 'other', 'No']","['female', 'AT', 75, 'university', 'Yes', 'other', 'No']","['female', 'AT', 76, 'university', 'Yes', 'other', 'No']"
1105,"['female', 'AT', 28, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'university', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'university', 'No', 'other', 'Yes']","['female', 'AT', 35, 'university', 'No', 'other', 'Yes']","['female', 'AT', 36, 'university', 'No', 'other', 'Yes']","['female', 'AT', 37, 'university', 'No', 'other', 'Yes']","['female', 'AT', 38, 'university', 'No', 'other', 'Yes']"
2120,"['female', 'AT', 55, 'university', 'Yes', 'other', 'No']","['female', 'AT', 56, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 57, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'university', 'Yes', 'other', 'No']","['female', 'AT', 60, 'university', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'university', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']"
1184,"['male', 'AT', 73, 'not stated', 'No', 'other', 'No']","['male', 'AT', 74, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']","['male', 'AT', 77, 'university', 'Yes', 'other', 'No']","['male', 'AT', 78, 'university', 'Yes', 'other', 'No']","['male', 'AT', 79, 'university', 'Yes', 'other', 'No']","['male', 'AT', 80, 'university', 'Yes', 'other', 'No']","['male', 'AT', 81, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 82, 'university', 'Yes', 'other', 'No']","['male', 'AT', 83, 'university', 'Yes', 'other', 'No']"
1709,"['male', 'AT', 39, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 40, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 41, 'not stated', 'No', 'other', 'No']","['male', 'AT', 42, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 43, 'not stated', 'No', 'other', 'No']","['male', 'AT', 44, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 45, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 46, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 47, 'high school', 'No', 'other', 'No']","['male', 'AT', 48, 'high school', 'No', 'other', 'No']","['male', 'AT', 49, 'high school', 'No', 'other', 'No']"
